,purch_amt,gender,card_on_file,age,days_since_last_purch,loyalty
16486,100.16,male,yes,25,30,1
16487,45.68,male,no,13,31,0
16488,18.1,female,no,23,49,0
16489,75.67,female,no,12,50,1
16490,32.95,female,no,4,57,0
16491,4.17,male,no,23,55,0
16492,86.62,male,no,18,55,1
16493,27.92,male,yes,29,82,0
16494,61.95,male,no,18,60,0
16495,71.21,female,no,39,39,1
16496,71.57,male,no,49,45,1
16497,14.08,female,no,34,47,0
16498,35.06,male,no,23,60,0
16499,22.86,female,no,25,36,1
16500,43.09,male,no,24,49,0
16501,25.01,male,no,2,67,0
16502,38.19,female,no,27,30,1
16503,54.51,female,yes,31,63,0
16504,88.45,male,yes,27,61,0
16505,11.56,male,yes,17,65,0
16506,52.56,female,yes,39,58,1
16507,35.22,female,yes,20,68,1
16508,24.54,female,no,14,61,0
16509,25.99,female,yes,28,79,0
16510,63.4,male,no,14,73,0
16511,26.83,female,no,31,43,0
16512,47.65,female,no,42,70,0
16513,28.77,male,yes,11,73,0
16514,46.88,male,no,22,28,0
16515,-6.79,female,no,49,40,0
16516,96.82,female,yes,33,22,1
16517,74,male,no,23,43,0
16518,60.21,female,no,32,24,1
16519,35.99,male,yes,33,52,0
16520,10.78,male,no,49,45,0
16521,59.37,male,yes,26,71,0
16522,79.51,female,yes,38,18,1
16523,48.37,male,yes,11,57,0
16524,23.79,male,no,42,46,0
16525,36.19,male,yes,26,87,0
16526,60.46,female,no,27,65,0
16527,16.84,male,yes,15,68,0
16528,35.31,female,yes,37,25,1
16529,36.21,female,yes,25,65,0
16530,68.51,female,no,18,55,0
16531,32.61,female,no,10,55,0
16532,44.1,female,yes,27,63,0
16533,32.82,male,yes,24,43,0
16534,30.01,female,no,18,68,1
16535,-5.75,male,no,10,81,0
16536,86.96,female,yes,31,63,0
16537,55.36,female,yes,36,58,0
16538,61.92,female,no,24,52,0
16539,35.84,female,yes,25,52,0
16540,117.47,female,yes,39,75,0
16541,22.04,male,yes,27,55,0
16542,18.48,male,yes,14,73,0
16543,60.13,female,yes,43,51,0
16544,58.54,male,no,21,69,0
16545,61.85,female,no,29,68,0
16546,77.88,female,yes,20,62,0
16547,54.53,female,yes,15,68,0
16548,79.98,male,yes,40,8,0
16549,19.63,female,no,15,51,0
16550,31.49,male,no,29,60,0
16551,16.58,male,yes,40,59,0
16552,70.17,female,yes,34,53,0
16553,72.15,female,yes,38,69,0
16554,36.29,male,no,15,45,0
16555,30.25,male,yes,27,51,0
16556,24.48,female,no,33,93,0
16557,57.92,female,no,34,42,1
16558,50.34,male,no,20,40,1
16559,55.25,male,no,27,99,0
16560,47.71,female,yes,39,70,0
16561,11.71,female,no,19,89,0
16562,14.46,male,yes,22,65,0
16563,44.76,male,no,9,56,0
16564,36.28,female,no,38,105,0
16565,61.68,male,yes,41,33,1
16566,42.7,male,yes,45,50,0
16567,28.19,female,no,27,58,0
16568,39.24,female,no,27,60,0
16569,23.51,female,yes,21,50,0
16570,63.32,female,no,44,76,0
16571,17.61,female,no,20,44,0
16572,42.43,female,no,28,34,0
16573,21.42,male,no,18,61,0
16574,32.58,male,yes,41,46,0
16575,77.83,male,yes,34,48,1
16576,67.79,male,yes,23,61,0
16577,62.49,male,yes,17,44,0
16578,64.64,male,yes,24,77,0
16579,47.45,male,yes,28,84,0
16580,9.73,female,yes,19,52,0
16581,58.53,male,yes,22,24,0
16582,58.24,male,yes,34,53,0
16583,43.87,male,no,35,50,0
16584,60.33,female,yes,24,59,1
16585,35.99,female,no,53,39,1
16586,3.58,male,yes,37,47,1
16587,84.9,male,yes,21,51,1
16588,84.18,female,no,34,57,0
16589,40.11,female,yes,14,67,0
16590,47.19,female,yes,23,22,1
16591,57.62,female,yes,18,73,0
16592,37.67,female,no,37,71,0
16593,77.38,female,yes,25,57,0
16594,29.2,female,no,54,57,0
16595,32.06,male,no,10,78,0
16596,47.16,female,no,34,86,0
16597,28.66,male,no,24,47,0
16598,57.14,male,yes,45,55,0
16599,27.58,female,no,16,48,0
16600,52.27,female,yes,38,21,0
16601,3.92,male,yes,35,71,0
16602,27.67,male,yes,36,70,0
16603,45.16,male,yes,23,40,0
16604,67.97,female,yes,13,60,0
16605,54.66,female,no,28,56,0
16606,37.4,male,yes,31,83,0
16607,27.37,male,no,6,47,0
16608,62,male,yes,31,51,1
16609,55.91,female,yes,28,79,0
16610,25.28,male,yes,26,57,0
16611,54.08,male,no,21,82,0
16612,18.71,male,no,36,69,0
16613,30.87,female,yes,37,68,0
16614,65.64,male,yes,2,37,0
16615,36.16,male,yes,30,63,0
16616,39.49,male,no,36,55,0
16617,46.2,female,yes,22,45,0
16618,124.95,female,yes,39,47,0
16619,81.62,female,no,23,82,0
16620,38.57,female,no,18,48,0
16621,52.83,female,no,30,21,1
16622,38.78,female,yes,10,90,0
16623,27.23,female,no,32,79,0
16624,26.6,male,no,35,49,0
16625,72.5,male,no,23,60,0
16626,16.79,male,yes,10,60,0
16627,23.25,male,yes,40,40,1
16628,38.42,female,no,7,70,0
16629,40.99,male,yes,28,52,0
16630,39.17,female,yes,20,33,0
16631,56.68,female,no,26,66,0
16632,31.35,male,no,18,69,0
16633,8.97,female,yes,13,68,0
16634,73.83,male,no,18,75,0
16635,42.13,male,yes,29,53,0
16636,35.4,male,yes,31,82,0
16637,41.83,male,no,28,78,0
16638,45.37,female,no,14,74,0
16639,44.79,female,yes,12,15,1
16640,36.95,male,yes,30,69,0
16641,48.9,male,yes,40,72,0
16642,70.34,female,no,13,60,0
16643,33.92,female,yes,24,73,0
16644,53.61,female,no,32,61,0
16645,62.7,female,no,28,54,0
16646,64.04,male,no,37,50,0
16647,53.9,male,yes,26,75,0
16648,53.05,male,yes,26,43,1
16649,37.73,male,yes,42,41,0
16650,42.96,male,yes,28,64,0
16651,22.38,female,yes,24,66,0
16652,29.38,female,yes,26,43,0
16653,57.76,male,no,31,52,1
16654,16.62,male,no,20,41,0
16655,44.98,male,no,38,65,0
16656,62.41,female,yes,40,49,1
16657,17.06,female,no,28,67,0
16658,72.15,female,yes,29,50,1
16659,32.33,female,no,19,53,0
16660,60.11,female,yes,12,48,0
16661,44.23,female,no,33,84,0
16662,49.48,male,no,18,76,0
16663,17.07,female,no,23,68,0
16664,51.45,male,no,16,43,0
16665,54.88,male,yes,52,54,0
16666,36.66,male,yes,24,90,0
16667,75.53,male,yes,33,45,1
16668,51.12,female,yes,17,74,0
16669,87.79,female,yes,26,61,0
16670,46.7,female,yes,13,65,0
16671,29.6,male,no,44,54,1
16672,47.22,male,no,29,87,0
16673,29.06,female,yes,24,52,0
16674,49.92,female,no,9,52,0
16675,36.11,female,no,16,84,0
16676,22.36,male,yes,25,45,0
16677,21.41,male,yes,27,31,1
16678,30.88,male,no,26,71,0
16679,53.16,male,yes,29,81,0
16680,27.18,female,no,29,41,1
16681,47.29,female,yes,25,35,0
16682,61.33,female,no,11,47,1
16683,42.7,male,no,36,75,0
16684,49.55,female,no,18,73,0
16685,26.47,female,no,28,63,0
16686,62.37,female,no,49,64,0
16687,67.24,female,no,18,69,0
16688,45.56,male,yes,41,49,0
16689,60.6,male,yes,21,24,1
16690,50.2,female,yes,38,70,0
16691,65.21,male,yes,22,24,1
16692,46.82,female,yes,10,32,0
16693,39.39,female,no,28,78,0
16694,56.73,female,yes,39,37,1
16695,48.16,male,no,28,36,1
16696,32.18,male,no,32,92,0
16697,47.69,male,yes,14,39,0
16698,45.94,female,no,35,45,1
16699,55.56,female,yes,11,59,0
16700,26.69,male,no,21,88,0
16701,52.15,male,yes,11,39,0
16702,22.62,male,no,12,38,0
16703,24.6,female,yes,34,46,0
16704,38.35,male,yes,11,53,0
16705,6.51,female,yes,33,31,0
16706,42.29,male,yes,3,41,0
16707,23.15,female,no,11,55,0
16708,67.48,male,yes,31,69,0
16709,31.88,female,yes,24,44,0
16710,51.13,male,no,17,53,0
16711,42.83,female,no,31,78,0
16712,71.09,male,yes,18,47,0
16713,32.13,male,no,31,48,0
16714,64.84,female,yes,26,70,0
16715,24.13,female,no,30,77,0
16716,91.88,female,no,26,34,1
16717,40.02,female,yes,32,47,1
16718,85.33,male,yes,36,63,0
16719,33.97,male,no,20,62,0
16720,45.83,male,yes,16,73,0
16721,35.96,male,yes,24,83,0
16722,49.54,male,yes,5,19,1
16723,33.17,male,yes,34,75,0
16724,52.45,female,no,33,22,0
16725,35.86,female,yes,38,72,0
16726,60.87,female,no,30,67,0
16727,56.18,male,yes,22,75,0
16728,29.23,female,yes,45,31,1
16729,51.43,female,yes,27,58,0
16730,30.77,male,no,40,46,0
16731,64.37,female,no,26,64,0
16732,79.59,female,no,29,39,0
16733,24.76,male,no,32,54,0
16734,73.52,male,no,22,70,0
16735,31.61,female,no,23,57,0
16736,45.41,male,no,43,53,0
16737,98.7,female,yes,30,45,1
16738,19.41,female,yes,37,87,0
16739,29.62,female,no,24,39,0
16740,57.08,male,no,39,39,0
16741,53.24,male,no,15,19,1
16742,68.62,male,yes,30,29,0
16743,52.35,female,no,22,51,0
16744,31.81,male,no,29,53,0
16745,47.83,female,no,36,66,0
16746,-17.64,male,yes,29,48,0
16747,13.22,female,yes,33,71,0
16748,29.21,male,yes,30,38,0
16749,63.58,female,no,36,30,1
16750,80.16,male,no,31,52,0
16751,30.26,female,no,38,34,0
16752,43.49,male,yes,23,46,0
16753,38.52,female,yes,13,62,0
16754,25.55,female,yes,31,67,0
16755,32.59,male,no,32,59,0
16756,78.03,male,no,23,7,0
16757,54.37,male,yes,22,24,1
16758,2.92,female,yes,37,57,0
16759,61.33,female,yes,34,37,0
16760,30,female,no,52,73,0
16761,32.85,female,yes,40,81,0
16762,15.86,male,yes,20,68,0
16763,49.73,female,yes,2,-3,1
16764,53.81,female,yes,20,58,0
16765,43.99,male,no,9,42,0
16766,33.91,female,yes,32,58,0
16767,54.95,female,yes,39,52,1
16768,49.75,female,no,27,52,0
16769,18.52,male,no,22,75,0
16770,59.89,female,yes,10,54,0
16771,32.04,male,no,24,67,0
16772,53.2,male,no,19,74,1
16773,52.6,male,no,23,62,0
16774,56.77,female,yes,39,71,1
16775,5.01,female,no,11,71,0
16776,26.12,female,no,18,34,0
16777,44.1,male,no,18,61,0
16778,25.78,female,yes,23,53,0
16779,4.68,female,yes,35,50,0
16780,11.77,female,no,35,45,0
16781,43.66,male,no,25,83,0
16782,45.59,male,no,46,49,0
16783,25.65,female,no,39,51,0
16784,57.63,male,no,22,51,0
16785,45.19,female,yes,15,44,1
16786,62.78,female,no,33,42,0
16787,34.94,male,yes,27,62,0
16788,21.37,female,no,27,73,0
16789,33.95,female,no,4,54,0
16790,38.55,female,yes,8,42,0
16791,17.03,female,yes,22,62,0
16792,24.6,female,yes,25,22,1
16793,60.36,female,yes,32,29,0
16794,68.64,male,yes,18,79,0
16795,36.46,female,yes,47,63,0
16796,54.14,male,no,22,73,0
16797,28.28,female,no,28,46,0
16798,62.64,female,yes,22,91,0
16799,63.46,male,no,28,26,1
16800,29.57,female,yes,17,79,0
16801,37.63,female,no,36,36,0
16802,23.67,female,no,36,84,0
16803,39.88,male,yes,27,63,1
16804,51.36,male,no,39,50,0
16805,20.17,male,yes,26,61,0
16806,15.86,female,no,29,63,0
16807,86.75,male,no,24,55,1
16808,46.63,male,no,27,54,0
16809,52.09,male,yes,28,69,0
16810,43.11,female,yes,36,71,0
16811,12.65,male,no,22,61,0
16812,44.38,male,yes,35,72,0
16813,54.32,female,no,16,64,0
16814,15.01,male,yes,13,33,0
16815,71.3,male,yes,27,33,1
16816,69.62,male,no,10,81,0
16817,34.93,female,yes,6,63,0
16818,51.59,female,yes,21,46,0
16819,59.69,male,yes,36,52,0
16820,56.99,female,no,30,60,0
16821,36.09,female,yes,30,77,0
16822,91.97,female,yes,21,58,0
16823,59.42,female,yes,22,63,0
16824,69.44,female,no,20,40,1
16825,38.84,female,no,30,59,0
16826,45.29,female,no,34,61,0
16827,86.61,female,yes,27,50,0
16828,80.42,female,no,15,40,1
16829,25.52,female,no,33,63,0
16830,56.75,female,no,0,55,0
16831,8.07,female,yes,22,40,0
16832,63.71,female,yes,37,70,1
16833,33.25,female,no,37,36,1
16834,66.57,female,yes,39,69,0
16835,32.04,male,yes,35,48,0
16836,50.81,male,no,38,50,0
16837,51.6,female,no,19,46,0
16838,37.41,male,no,28,49,0
16839,-6,female,no,22,55,0
16840,17.74,female,no,15,66,0
16841,64.57,female,no,19,52,0
16842,-4.18,female,yes,27,34,0
16843,76.64,female,no,28,73,0
16844,38.43,male,yes,4,66,0
16845,37,female,yes,20,69,0
16846,46.21,male,yes,40,26,0
16847,56.19,male,no,27,51,1
16848,74.17,male,no,34,66,0
16849,47.44,male,yes,21,48,0
16850,7.92,male,no,32,76,0
16851,21.02,male,yes,11,45,0
16852,44.94,male,no,17,26,0
16853,53.1,female,yes,30,47,1
16854,68.61,male,no,35,38,0
16855,43.88,male,yes,31,43,1
16856,8.06,female,yes,18,32,0
16857,65.06,male,no,34,30,1
16858,19.12,male,no,39,55,0
16859,63.62,female,yes,25,42,0
16860,64.88,male,yes,10,61,0
16861,13.94,male,yes,19,59,0
16862,84.06,male,no,22,48,1
16863,43.17,male,no,25,78,1
16864,42.54,male,yes,29,69,0
16865,12.55,female,yes,38,42,0
16866,80.75,female,yes,10,69,0
16867,49.55,male,no,41,38,0
16868,6.14,female,yes,13,72,0
16869,76.05,female,yes,24,61,0
16870,41.61,male,no,41,28,1
16871,29.95,male,no,23,89,0
16872,66.34,female,no,40,-1,1
16873,44.36,male,yes,24,81,0
16874,54.24,female,yes,10,59,0
16875,43.86,female,yes,27,74,0
16876,51.01,male,no,19,82,0
16877,53.85,male,no,35,62,0
16878,43.36,male,yes,19,25,1
16879,27.59,male,no,11,101,0
16880,49.37,female,yes,23,51,0
16881,19.96,female,yes,10,88,0
16882,42.86,female,yes,28,36,1
16883,20.39,female,no,25,56,0
16884,43.74,male,no,22,35,1
16885,52.06,female,yes,33,58,0
16886,43.51,female,no,48,23,1
16887,38.72,male,no,23,44,1
16888,49.68,male,no,34,56,1
16889,56.29,male,no,29,36,0
16890,45.96,male,yes,20,35,0
16891,48.95,female,yes,18,57,0
16892,58.51,female,yes,40,43,0
16893,23.05,male,yes,32,72,0
16894,7.4,female,yes,17,55,0
16895,24.59,male,yes,39,57,0
16896,37.24,female,no,40,86,0
16897,92.86,female,yes,24,59,0
16898,52.62,female,no,18,53,1
16899,55.44,male,no,42,33,1
16900,10.06,female,yes,9,62,0
16901,22.25,male,yes,15,38,0
16902,67.71,female,yes,31,88,0
16903,68.99,male,yes,19,48,0
16904,18.45,female,yes,9,77,0
16905,38.17,male,yes,24,40,0
16906,26.18,female,yes,34,73,0
16907,35.97,male,no,25,79,0
16908,29.62,male,no,26,70,0
16909,37.47,female,yes,19,55,1
16910,30.62,female,no,29,49,0
16911,57.56,male,no,33,41,0
16912,84.25,male,yes,19,37,0
16913,36.31,female,yes,37,51,0
16914,61.31,male,no,28,51,0
16915,56.7,male,no,29,66,0
16916,35.84,female,yes,13,76,0
16917,-2.8,male,no,23,56,0
16918,25.8,male,no,21,64,0
16919,56.57,male,no,19,52,0
16920,35.18,female,no,29,50,0
16921,42.99,male,yes,19,32,1
16922,37.03,male,yes,32,68,0
16923,57.8,male,yes,46,33,1
16924,23.37,male,yes,13,48,0
16925,64.65,female,no,12,28,1
16926,58.43,female,yes,43,64,0
16927,29.27,male,no,11,71,0
16928,75.85,female,no,19,70,0
16929,30.97,female,yes,41,44,1
16930,44.83,female,no,28,76,0
16931,44.16,male,no,27,64,0
16932,3.61,female,yes,25,51,0
16933,62.7,female,no,13,67,0
16934,64.11,female,no,30,60,0
16935,54.7,female,no,33,53,0
16936,83.03,male,yes,32,84,0
16937,61.71,male,yes,8,29,1
16938,42.21,male,no,21,67,0
16939,-1.76,male,yes,34,65,0
16940,23.02,female,no,13,77,0
16941,20.41,female,yes,12,59,0
16942,7.53,female,no,39,60,1
16943,58.6,male,yes,33,41,0
16944,9.94,female,yes,11,65,0
16945,38.93,female,yes,31,72,0
16946,18.23,female,yes,33,59,0
16947,38.81,male,yes,36,35,0
16948,19.1,male,yes,34,74,0
16949,63.27,male,no,53,72,0
16950,54.33,male,no,27,61,0
16951,33.13,female,yes,6,58,0
16952,43.46,male,yes,30,65,0
16953,77.95,male,no,38,68,0
16954,18.23,female,no,27,78,0
16955,34.27,female,no,22,58,0
16956,19.06,male,no,24,62,0
16957,39.63,female,yes,9,40,0
16958,36.43,male,no,39,62,0
16959,24.41,female,no,32,40,1
16960,13.6,male,no,31,45,1
16961,65.88,male,no,26,43,0
16962,2.1,male,yes,35,90,0
16963,21.98,female,no,32,54,0
16964,85.12,male,yes,29,37,0
16965,-0.49,female,yes,12,74,0
16966,51.44,male,yes,22,67,0
16967,69.65,male,yes,17,73,0
16968,0.15,male,yes,16,71,0
16969,32.04,male,yes,27,55,0
16970,68.99,male,yes,12,59,0
16971,50.05,female,yes,26,57,0
16972,39.67,female,no,28,59,0
16973,31.24,male,no,30,50,0
16974,13.98,male,yes,25,46,0
16975,55.55,male,yes,29,27,1
16976,52.3,male,yes,15,65,0
16977,25.53,female,yes,26,76,0
16978,57.08,male,yes,13,32,0
16979,13.28,male,yes,30,53,0
16980,42.86,male,no,33,43,0
16981,33.83,female,yes,44,69,0
16982,9.45,female,yes,29,20,1
16983,74.37,female,yes,12,36,0
16984,58.35,female,no,40,75,0
16985,106.14,male,yes,30,29,1
16986,11.71,female,no,18,65,0
16987,45.3,male,yes,46,50,1
16988,58.4,female,no,42,58,0
16989,67.31,male,no,41,47,1
16990,60.78,male,no,21,59,0
16991,39.39,female,yes,21,50,0
16992,21.99,female,no,23,63,0
16993,43.57,female,no,27,80,0
16994,35.88,female,no,39,38,0
16995,62.77,male,yes,23,80,0
16996,32.91,female,yes,18,54,0
16997,0.15,female,yes,14,65,0
16998,42.19,female,no,18,80,0
16999,34.61,male,yes,22,66,0
17000,58.67,male,no,7,76,0
17001,22.2,female,no,30,55,1
17002,98.63,male,yes,14,89,0
17003,43.25,female,no,49,39,1
17004,41.99,female,yes,31,64,0
17005,10.29,female,no,25,45,0
17006,36.46,female,yes,15,23,1
17007,82.98,male,no,27,53,0
17008,54.85,male,yes,29,77,0
17009,44.47,female,yes,12,71,0
17010,27.99,male,yes,26,91,0
17011,28.11,female,no,31,59,0
17012,70.98,male,no,15,65,0
17013,49.41,male,yes,13,72,0
17014,36.18,male,no,18,35,1
17015,40.48,female,no,24,62,0
17016,50.59,male,yes,20,42,1
17017,43.72,male,yes,14,63,0
17018,58.6,female,yes,23,57,0
17019,64.72,male,no,17,68,0
17020,53.73,male,no,14,52,0
17021,47.3,male,no,28,62,0
17022,31.4,male,yes,38,77,0
17023,37.3,male,no,20,58,0
17024,41.28,male,no,39,60,0
17025,34.08,male,yes,29,49,0
17026,19.83,male,no,20,39,0
17027,30.49,male,yes,25,29,1
17028,11.8,female,no,6,65,0
17029,29.64,male,no,41,60,0
17030,43.54,male,no,32,60,0
17031,60.72,female,yes,25,55,0
17032,50.84,male,no,34,53,1
17033,53.29,female,no,23,52,0
17034,50.3,female,yes,22,73,0
17035,36.64,male,yes,34,60,0
17036,58.79,female,yes,23,69,0
17037,36.21,male,no,20,49,0
17038,51.62,male,no,14,60,0
17039,61.7,female,yes,24,54,0
17040,67.03,female,yes,25,46,0
17041,50.31,female,no,25,81,0
17042,19.98,female,yes,52,79,0
17043,58.39,female,yes,47,55,0
17044,55.27,female,no,33,35,0
17045,29.13,female,no,31,100,0
17046,36.78,male,no,8,70,0
17047,32.17,female,yes,36,72,0
17048,38.6,female,yes,35,71,0
17049,66.08,male,no,31,73,0
17050,64.8,female,yes,45,41,0
17051,19.89,male,yes,22,60,0
17052,96.1,female,yes,22,37,1
17053,49.7,female,yes,21,54,1
17054,60.48,female,yes,57,75,1
17055,37.27,male,yes,25,30,0
17056,50.4,female,yes,36,46,0
17057,24.98,female,no,11,42,1
17058,23.13,male,no,12,76,0
17059,18.27,female,no,27,83,0
17060,27.2,male,yes,27,38,0
17061,41.58,female,no,23,57,0
17062,46.6,female,no,39,83,0
17063,12.45,female,yes,12,59,0
17064,79.98,male,yes,9,60,0
17065,29.25,female,yes,24,69,0
17066,21.12,male,no,32,50,1
17067,48.8,female,no,45,34,0
17068,56.17,male,no,20,62,0
17069,59.24,female,no,16,58,0
17070,-8.11,female,no,6,65,0
17071,39.28,female,no,50,66,0
17072,55.71,male,no,28,47,1
17073,54.74,male,yes,44,68,0
17074,21.7,male,no,24,52,0
17075,74.48,male,yes,26,64,0
17076,45.28,male,no,28,29,1
17077,32.75,male,no,27,31,1
17078,55.92,male,yes,-1,38,0
17079,44.68,male,yes,41,94,0
17080,53.16,male,no,31,58,0
17081,18.19,female,no,38,51,0
17082,16.06,female,no,27,54,0
17083,44.54,female,no,35,43,0
17084,71.86,female,yes,38,35,1
17085,21.4,female,no,26,63,0
17086,41.8,female,no,23,62,0
17087,61.99,male,no,25,68,0
17088,59.05,male,yes,24,66,0
17089,17.02,male,yes,8,72,0
17090,74.66,female,no,41,46,0
17091,26.89,male,yes,28,55,0
17092,16.71,male,no,24,47,0
17093,38.89,female,yes,14,61,0
17094,24.28,female,yes,44,58,0
17095,12.88,male,no,19,44,0
17096,31.19,male,no,33,41,0
17097,20.55,male,yes,30,43,0
17098,40.57,male,yes,35,36,1
17099,62.34,male,yes,21,58,0
17100,41.41,male,no,35,33,1
17101,23.33,female,no,29,32,0
17102,35.56,female,no,19,73,0
17103,33.29,male,no,4,56,0
17104,39.04,female,no,24,28,1
17105,47.68,male,no,16,52,0
17106,28.57,female,no,30,67,0
17107,18.63,male,yes,22,70,0
17108,50.02,female,yes,17,49,0
17109,32,male,yes,16,50,0
17110,40.11,male,yes,35,63,0
17111,59.71,male,yes,4,72,0
17112,54.7,female,yes,41,35,1
17113,43.55,female,yes,22,46,0
17114,37.54,female,no,19,62,0
17115,73.29,male,no,23,30,1
17116,54.09,male,yes,23,78,0
17117,48,female,yes,12,48,0
17118,25.33,female,no,28,65,0
17119,80.21,female,yes,31,54,0
17120,37.21,female,yes,12,56,1
17121,36.35,male,yes,20,75,0
17122,10.41,male,no,30,59,0
17123,17.47,female,no,5,45,0
17124,47.35,female,no,28,66,1
17125,37.92,male,no,35,64,0
17126,11.13,male,no,24,47,0
17127,43.4,male,yes,32,19,1
17128,54.28,female,no,28,37,1
17129,24.8,female,yes,14,80,0
17130,74.88,female,no,15,47,1
17131,32.13,male,yes,28,33,0
17132,31.58,male,yes,25,42,0
17133,55.96,female,yes,37,54,0
17134,54.81,male,no,38,26,0
17135,114.31,male,yes,33,22,1
17136,60.5,male,no,37,34,1
17137,60.78,female,no,24,64,0
17138,31.26,female,yes,41,76,0
17139,60.24,female,no,30,63,0
17140,34.85,female,no,24,45,0
17141,71.19,male,no,52,37,0
17142,24.39,female,no,40,48,0
17143,13.08,female,yes,21,51,0
17144,72.29,male,yes,43,29,1
17145,26.09,male,yes,39,36,1
17146,25.5,male,yes,22,57,0
17147,45.11,male,no,17,44,0
17148,81.05,female,yes,46,40,1
17149,42.76,female,no,30,79,0
17150,27.54,male,yes,14,55,0
17151,6.56,male,yes,20,49,0
17152,12.46,female,no,13,54,0
17153,8.83,female,no,15,47,0
17154,67.15,male,no,32,34,1
17155,28.88,female,yes,31,61,0
17156,81.03,female,yes,21,45,1
17157,9.66,male,no,21,62,0
17158,76.82,male,no,0,76,0
17159,34.37,male,no,18,68,0
17160,39.98,female,yes,25,57,0
17161,69.1,male,yes,24,57,0
17162,48.76,male,no,52,60,1
17163,76.37,female,yes,32,31,1
17164,38.38,male,yes,33,56,0
17165,63.37,female,no,22,86,0
17166,55.05,male,no,18,76,0
17167,70.32,female,no,30,81,0
17168,66.08,male,yes,28,61,0
17169,81.72,male,yes,31,32,1
17170,72.42,male,yes,10,48,0
17171,37.28,male,yes,9,76,0
17172,27.49,male,yes,20,41,0
17173,15.35,male,yes,12,49,0
17174,76.53,male,no,33,79,0
17175,69.69,female,no,28,67,0
17176,41.41,female,yes,27,61,0
17177,21.46,male,no,33,66,0
17178,35.75,female,no,22,53,0
17179,23.04,female,yes,38,84,0
17180,37.86,female,yes,14,57,0
17181,44.26,male,no,14,56,0
17182,59.19,male,no,27,50,0
17183,40.95,male,no,20,48,0
17184,67.32,female,yes,26,47,0
17185,29.92,female,no,22,63,0
17186,11.94,female,yes,22,52,1
17187,9.74,female,yes,14,63,0
17188,17.84,female,no,22,69,0
17189,67.44,female,no,13,56,0
17190,41.23,female,no,30,65,0
17191,72.23,male,no,19,37,1
17192,44.88,male,no,15,33,0
17193,82.87,male,no,40,61,1
17194,56.98,female,no,41,26,1
17195,54.15,male,yes,45,44,0
17196,61.53,male,yes,23,41,0
17197,44.01,female,yes,30,45,0
17198,28.34,female,no,39,40,1
17199,70.17,male,no,12,62,0
17200,43.3,male,no,17,89,0
17201,55.78,male,no,24,69,0
17202,55.39,female,yes,24,72,0
17203,86.7,male,yes,35,53,1
17204,53.83,male,no,25,66,0
17205,42.29,male,yes,33,63,0
17206,59.59,male,yes,14,70,0
17207,75.63,female,yes,47,41,1
17208,68.46,female,yes,8,21,1
17209,48.23,male,no,31,61,0
17210,29,male,yes,43,50,0
17211,56.33,male,no,48,45,1
17212,37.55,male,yes,26,62,0
17213,31.28,male,yes,31,33,0
17214,58.17,female,yes,22,40,0
17215,90.46,female,no,20,59,0
17216,42.04,male,no,20,82,0
17217,38.54,female,yes,34,91,0
17218,101.5,male,no,16,51,1
17219,56.65,female,yes,21,59,0
17220,52.76,female,yes,31,54,0
17221,63.47,female,yes,18,71,0
17222,87.67,male,no,22,37,1
17223,46.31,female,yes,38,69,0
